anyo;trimestre;provincia;municipio;valor_hasta_5a;valor_mas_5a;valor;tasaciones_hasta_5a;tasaciones_mas_5a;tasaciones
2021;4;Barcelona;Sant Boi de Llobregat;2682.3;2166.3;2183.2;24.0;289.0;313.0
2021;4;Barcelona;Sant Cugat del Vallès;3796.0;3736.0;3738.1;109.0;286.0;395.0
2021;4;Barcelona;Sant Feliu de Llobregat;;2565.6;2572.0;16.0;136.0;152.0
2021;4;Barcelona;Sant Joan Despí;;2733.7;2747.3;12.0;108.0;120.0
2021;4;Barcelona;Sant Pere de Ribes;;1860.7;1863.3;12.0;143.0;155.0
2021;4;Barcelona;Sant Vicenç dels Horts;;1974.5;1975.2;4.0;100.0;104.0
2021;4;Barcelona;Santa Coloma Gramanet;;1780.7;1781.9;16.0;429.0;445.0
2021;4;Barcelona;Santa Perpètua de Mogoda;;1908.5;1909.6;6.0;99.0;105.0
2021;4;Barcelona;Sitges;;3528.2;3538.4;20.0;114.0;134.0
2021;4;Barcelona;Terrassa;2064.9;1727.9;1743.4;71.0;930.0;1001.0
2021;4;Barcelona;Vic;1824.8;1435.6;1440.0;26.0;104.0;130.0
2021;4;Barcelona;Viladecans;2651.0;2379.5;2386.2;26.0;259.0;285.0
2021;4;Barcelona;Vilafranca del Penedès;1588.3;1555.8;1556.1;23.0;116.0;139.0
2021;4;Barcelona;Vilanova i la Geltrú;2209.3;1852.8;1858.6;54.0;265.0;319.0
2021;4;Bizkaia;Barakaldo;2570.2;2218.8;2224.4;40.0;136.0;176.0
2021;4;Bizkaia;Basauri;;2085.2;2088.5;0.0;49.0;49.0
2021;4;Bizkaia;Bilbao;2744.9;2534.7;2538.2;60.0;440.0;500.0
2021;4;Bizkaia;Durango;;2198.9;2212.5;12.0;34.0;46.0
2021;4;Bizkaia;Galdakao;;2112.2;2112.9;3.0;31.0;34.0
2021;4;Bizkaia;Getxo;;3149.9;3155.6;18.0;132.0;150.0
2021;4;Bizkaia;Leioa;2821.2;2789.6;2792.1;24.0;43.0;67.0
2021;4;Bizkaia;Portugalete;;2168.9;2170.1;1.0;45.0;46.0
2021;4;Bizkaia;Santurtzi;;2139.2;2138.5;4.0;58.0;62.0
2021;4;Burgos;Aranda de Duero;1284.0;1046.1;1057.6;53.0;71.0;124.0
2021;4;Burgos;Burgos;1708.4;1429.0;1432.7;74.0;339.0;413.0
2021;4;Burgos;Miranda de Ebro;;961.4;962.0;3.0;83.0;86.0
2021;4;Cantabría;Camargo;;1369.2;1369.0;6.0;66.0;72.0
2021;4;Cantabría;Castro-Urdiales;;1910.9;1917.6;3.0;118.0;121.0
2021;4;Cantabría;Santander;1928.9;1787.5;1789.1;82.0;429.0;511.0
2021;4;Cantabría;Torrelavega;;1009.0;1009.5;6.0;110.0;116.0
2021;4;Castellón/Castelló;Burriana;;822.1;822.9;4.0;93.0;97.0
2021;4;Castellón/Castelló;Castellón de la Plana;1254.7;1049.5;1050.1;36.0;452.0;488.0
2021;4;Castellón/Castelló;Onda;;773.2;775.5;1.0;99.0;100.0
2021;4;Castellón/Castelló;Vall d'Uixó (la);;714.9;715.2;4.0;110.0;114.0
2021;4;Castellón/Castelló;Villarreal/Vila-real;;812.8;814.0;12.0;110.0;122.0
2021;4;Castellón/Castelló;Vinaròs;;1077.5;1078.2;2.0;113.0;115.0
2021;4;Ceuta;Ceuta;;1730.9;1749.2;16.0;165.0;181.0
2021;4;Ciudad Real;Alcázar de San Juan;;753.2;756.5;10.0;76.0;86.0
2021;4;Ciudad Real;Ciudad Real;1224.4;1017.5;1019.9;24.0;133.0;157.0
2021;4;Ciudad Real;Puertollano;;584.1;585.2;2.0;76.0;78.0
2021;4;Ciudad Real;Tomelloso;;616.7;620.1;3.0;96.0;99.0
2021;4;Ciudad Real;Valdepeñas;;738.8;739.7;6.0;89.0;95.0
2021;4;Cuenca;Azuqueca de Henares;;1391.8;1391.7;1.0;82.0;83.0
2021;4;Cuenca;Cuenca;;1214.0;1214.4;10.0;109.0;119.0
2021;4;Cáceres;Ames;;1107.9;1110.1;14.0;120.0;134.0
2021;4;Cáceres;Cáceres;1403.9;1198.9;1201.4;48.0;195.0;243.0
2021;4;Cáceres;Plasencia;;912.7;913.6;11.0;81.0;92.0
2021;4;Cádiz;Algeciras;;1141.9;1142.4;15.0;412.0;427.0
2021;4;Cádiz;Arcos de la frontera;;868.1;871.6;3.0;74.0;77.0
2021;4;Cádiz;Chiclana de la Frontera;1687.9;1362.9;1379.8;21.0;311.0;332.0
2021;4;Cádiz;Cádiz;2365.1;2134.2;2140.3;42.0;292.0;334.0
2021;4;Cádiz;Jerez de la Frontera;1446.7;1118.6;1120.9;81.0;560.0;641.0
2021;4;Cádiz;Línea de la Concepción (La);;1156.9;1156.6;4.0;209.0;213.0
2021;4;Cádiz;Puerto de Santa María;;1635.8;1638.0;13.0;271.0;284.0
2021;4;Cádiz;Puerto Real;;1217.6;1219.0;11.0;105.0;116.0
2021;4;Cádiz;Rota;;1849.8;1858.4;12.0;136.0;148.0
2021;4;Cádiz;San Fernando;1352.3;1268.7;1269.9;21.0;275.0;296.0
2021;4;Cádiz;San Roque;1778.5;1495.1;1504.3;27.0;161.0;188.0
2021;4;Cádiz;Sanlúcar de Barrameda;;1352.6;1354.4;10.0;176.0;186.0
2021;4;Córdoba;Almuñecar;;1806.0;1813.4;6.0;149.0;155.0
2021;4;Córdoba;Córdoba;1898.7;1290.4;1315.3;142.0;986.0;1128.0
2021;4;Córdoba;Lucena;;837.4;843.7;3.0;114.0;117.0
2021;4;Córdoba;Puente Génil;;870.2;872.9;3.0;54.0;57.0
2021;4;Gipuzkoa;Eibar;;1592.0;1601.2;1.0;31.0;32.0
2021;4;Gipuzkoa;Errenteria;;2399.7;2399.7;2.0;45.0;47.0
2021;4;Gipuzkoa;Irun;;2207.4;2204.4;2.0;72.0;74.0
2021;4;Gipuzkoa;San Sebastián/Donostia;;4100.9;4105.0;20.0;198.0;218.0
2021;4;Girona;Blanes;;1552.6;1557.8;3.0;142.0;145.0
2021;4;Girona;Figueres;;1200.6;1201.6;10.0;108.0;118.0
2021;4;Girona;Girona;2333.1;1909.4;1912.8;29.0;316.0;345.0
2021;4;Girona;Lloret de Mar;;1877.0;1878.4;3.0;165.0;168.0
2021;4;Girona;Olot;;1290.3;1296.9;17.0;77.0;94.0
2021;4;Girona;Salt;;1099.2;1099.5;10.0;143.0;153.0
2021;4;Granada;Granada;2192.8;1705.5;1714.0;96.0;601.0;697.0
2021;4;Granada;Motril;1321.3;1083.5;1088.8;22.0;219.0;241.0
2021;4;Guadalajara;Guadalajara;1400.5;1261.3;1265.0;24.0;195.0;219.0
2021;4;Guadalajara;Illescas;;1211.6;1213.0;8.0;140.0;148.0
2021;4;Huelva;Huelva;1309.9;1124.9;1126.3;24.0;384.0;408.0
2021;4;Huelva;Lepe;;1407.2;1408.6;3.0;170.0;173.0
2021;4;Huesca;Huesca;;1358.9;1359.2;10.0;107.0;117.0
2021;4;ILLES BALEARS;Calvià;3867.6;3236.8;3249.3;32.0;180.0;212.0
2021;4;ILLES BALEARS;Ciutadella de Menorca;;2260.9;2263.8;7.0;162.0;169.0
2021;4;ILLES BALEARS;Eivissa;;4001.2;4005.9;16.0;131.0;147.0
2021;4;ILLES BALEARS;Inca;;1491.8;1494.2;4.0;101.0;105.0
2021;4;ILLES BALEARS;Llucmajor;;2255.6;2258.2;7.0;148.0;155.0
2021;4;ILLES BALEARS;Mahón;;1714.8;1719.0;13.0;103.0;116.0
2021;4;ILLES BALEARS;Manacor;;1674.6;1693.3;6.0;135.0;141.0
2021;4;ILLES BALEARS;Marratxí;2527.8;2367.4;2370.7;25.0;104.0;129.0
2021;4;ILLES BALEARS;Palma de Mallorca;3024.5;2390.2;2399.4;220.0;1032.0;1252.0
2021;4;ILLES BALEARS;Santa Eulalia del Río;4258.3;4063.0;4068.1;25.0;109.0;134.0
2021;4;Jaén;Andújar;;742.6;744.7;6.0;105.0;111.0
2021;4;Jaén;Jaén;1262.5;1125.8;1127.9;29.0;359.0;388.0
2021;4;Jaén;Linares;;778.5;780.8;8.0;186.0;194.0
2021;4;Jaén;Úbeda;;897.1;897.6;8.0;92.0;100.0
2021;4;La Coruña;Arteixo;;1053.9;1061.8;6.0;117.0;123.0
2021;4;La Coruña;Carballo;;752.4;778.0;2.0;58.0;60.0
2021;4;La Coruña;Coruña (A);2381.6;1826.6;1833.5;82.0;581.0;663.0
2021;4;La Coruña;Culleredo;;1282.8;1283.9;7.0;80.0;87.0
2021;4;La Coruña;Ferrol;;830.4;832.4;4.0;178.0;182.0
2021;4;La Coruña;Narón;;902.3;904.1;12.0;142.0;154.0
2021;4;La Coruña;Oleiros;1707.2;1427.9;1434.2;35.0;134.0;169.0
2021;4;La Coruña;Ribeira;;1039.4;1042.0;6.0;87.0;93.0
2021;4;La Coruña;Santiago de Compostela;1847.6;1709.9;1713.4;35.0;222.0;257.0
2021;4;La Rioja;Logroño;1766.9;1308.5;1314.5;24.0;248.0;272.0
2021;4;Las Palmas;Agüimes;;1326.1;1324.2;9.0;78.0;87.0
2021;4;Las Palmas;Arrecife;1490.6;1257.8;1261.0;31.0;155.0;186.0
2021;4;Las Palmas;Arucas;;1188.2;1193.0;8.0;106.0;114.0
2021;4;Las Palmas;Ingenio;;1074.0;1072.8;5.0;69.0;74.0
2021;4;Las Palmas;Oliva, La;;2018.4;2037.5;8.0;129.0;137.0
2021;4;Las Palmas;Palmas de Gran Canaria (Las);1935.1;1646.6;1649.3;105.0;937.0;1042.0
2021;4;Las Palmas;Puerto del Rosario;;1170.5;1169.4;2.0;142.0;144.0
2021;4;Las Palmas;San Bartolomé de Tirajana;;2217.3;2216.5;15.0;138.0;153.0
2021;4;Las Palmas;Santa Lucía de Tirajana;;1107.4;1106.8;11.0;203.0;214.0
2021;4;Las Palmas;Telde;1602.8;1277.0;1280.1;23.0;228.0;251.0
2021;4;León;León;1616.2;1201.3;1205.3;30.0;250.0;280.0
2021;4;León;Ponferrada;;821.8;824.4;2.0;150.0;152.0
2021;4;León;San Andrés  del Rabanedo;;911.3;911.5;2.0;111.0;113.0
2021;4;Lleida;Lleida;1438.8;1034.8;1041.5;39.0;409.0;448.0
2021;4;Lugo;Lugo;1264.5;1042.5;1044.8;28.0;231.0;259.0
2021;4;Madrid;Alcalá de Henares;2053.8;1799.7;1807.1;82.0;442.0;524.0
2021;4;Madrid;Alcobendas;3606.7;3027.7;3040.6;87.0;307.0;394.0
2021;4;Madrid;Alcorcón;2369.5;2244.1;2245.4;43.0;389.0;432.0
2021;4;Madrid;Aranjuez;;1412.3;1413.9;8.0;139.0;147.0
2021;4;Madrid;Arganda del Rey;1882.9;1627.8;1634.9;82.0;166.0;248.0
2021;4;Madrid;Boadilla del Monte;3356.1;3084.7;3119.6;66.0;186.0;252.0
2021;4;Madrid;Collado Villalba;1973.7;1830.5;1831.3;26.0;209.0;235.0
2021;4;Madrid;Colmenar Viejo;2173.5;1997.5;2010.2;56.0;133.0;189.0
2021;4;Madrid;Coslada;;2029.8;2033.1;9.0;201.0;210.0
2021;4;Madrid;Fuenlabrada;1942.8;1788.7;1790.1;26.0;441.0;467.0
2021;4;Madrid;Galapagar;;1830.9;1832.7;17.0;154.0;171.0
2021;4;Madrid;Getafe;2291.3;2049.7;2062.6;99.0;371.0;470.0
2021;4;Madrid;Leganés;;2004.7;2004.7;13.0;320.0;333.0
2021;4;Madrid;Madrid;3988.3;3409.6;3423.6;1290.0;9342.0;10632.0
2021;4;Madrid;Majadahonda;3430.5;3439.8;3439.4;39.0;169.0;208.0
2021;4;Madrid;Móstoles;2020.6;1831.5;1834.7;37.0;469.0;506.0
2021;4;Madrid;Navalcarnero;;1591.7;1591.7;9.0;86.0;95.0
2021;4;Madrid;Parla;;1467.0;1467.4;18.0;270.0;288.0
2021;4;Madrid;Pinto;2164.3;1979.4;1990.7;23.0;133.0;156.0
2021;4;Madrid;Pozuelo de Alarcón;3967.7;3556.5;3569.3;43.0;225.0;268.0
2021;4;Madrid;Rivas-Vaciamadrid;2306.2;2183.4;2193.5;213.0;196.0;409.0
2021;4;Madrid;Rozas de Madrid (Las);3416.8;3105.6;3111.1;115.0;364.0;479.0
2021;4;Madrid;San Fernando de Henares;;2003.2;2007.1;4.0;100.0;104.0
2021;4;Madrid;San Sebastián de los Reyes;3014.7;2617.2;2634.8;85.0;265.0;350.0
2021;4;Madrid;Torrejón de Ardoz;2189.8;1910.1;1915.9;82.0;313.0;395.0
2021;4;Madrid;Tres Cantos;2971.9;2855.0;2866.6;22.0;73.0;95.0
2021;4;Madrid;Valdemoro;2025.7;1785.7;1793.3;67.0;255.0;322.0
2021;4;Madrid;Villaviciosa de Odón;;2356.0;2354.8;6.0;101.0;107.0
2021;4;Melilla;Melilla;1872.6;1653.8;1670.1;50.0;138.0;188.0
2021;4;Murcia;Alcantarilla;;789.6;793.5;0.0;103.0;103.0
2021;4;Murcia;Caravaca de la Cruz;;767.0;767.4;5.0;65.0;70.0
2021;4;Murcia;Cartagena;1258.6;1133.8;1134.6;35.0;784.0;819.0
2021;4;Murcia;Cieza;;802.3;805.3;8.0;65.0;73.0
2021;4;Murcia;Jumilla;;653.7;655.0;4.0;64.0;68.0
2021;4;Murcia;Lorca;;897.1;905.4;10.0;216.0;226.0
2021;4;Murcia;Mazarrón;;1143.2;1142.8;7.0;145.0;152.0
2021;4;Murcia;Molina de Segura;1060.9;937.7;938.9;21.0;297.0;318.0
2021;4;Murcia;Murcia;1560.4;1165.4;1169.2;143.0;1432.0;1575.0
2021;4;Murcia;San Javier;;1293.9;1295.1;5.0;249.0;254.0
2021;4;Murcia;Torre-Pacheco;;861.0;864.5;3.0;150.0;153.0
2021;4;Murcia;Totana;;794.1;795.7;2.0;70.0;72.0
2021;4;Murcia;Yecla;;724.1;725.6;1.0;92.0;93.0
2021;4;Murcia;Águilas;;988.1;988.1;5.0;178.0;183.0
2021;4;Málaga;Alhaurín de la Torre;;1673.0;1671.0;17.0;161.0;178.0
2021;4;Málaga;Antequera;;1071.4;1072.0;4.0;96.0;100.0
2021;4;Málaga;Benalmádena;2401.8;2212.9;2217.9;30.0;401.0;431.0
2021;4;Málaga;Estepona;2295.4;1856.1;1871.3;84.0;376.0;460.0
2021;4;Málaga;Fuengirola;2709.9;2197.4;2210.9;75.0;266.0;341.0
2021;4;Málaga;Marbella;3033.5;2613.5;2621.1;73.0;607.0;680.0
2021;4;Málaga;Mijas;2506.7;1894.5;1915.3;54.0;468.0;522.0
2021;4;Málaga;Málaga;2477.4;1955.9;1966.6;311.0;1690.0;2001.0
2021;4;Málaga;Rincón de la Victoria;2271.7;1976.7;1985.4;66.0;204.0;270.0
2021;4;Málaga;Ronda;;1128.6;1131.6;17.0;103.0;120.0
2021;4;Málaga;Torremolinos;2492.4;2170.2;2177.3;38.0;336.0;374.0
2021;4;Málaga;Vélez Málaga;1948.6;1544.9;1553.4;68.0;267.0;335.0
2021;4;Navarra;Pamplona/Iruña;2454.9;1974.9;2001.2;65.0;249.0;314.0
2021;4;Navarra;Tudela;;1086.6;1088.8;8.0;95.0;103.0
2021;4;Ourense;Cangas;;1276.7;1279.9;6.0;64.0;70.0
2021;4;Ourense;Ourense;1344.6;1201.6;1203.0;22.0;197.0;219.0
2021;4;Palencia;Palencia;;1134.4;1135.3;18.0;183.0;201.0
2021;4;Pontevedra;Marín;;915.3;917.2;2.0;42.0;44.0
2021;4;Pontevedra;Pontevedra;1260.1;1293.5;1292.8;33.0;186.0;219.0
2021;4;Pontevedra;Redondela;;1046.5;1059.0;3.0;61.0;64.0
2021;4;Pontevedra;Vigo;1980.0;1602.6;1606.5;86.0;598.0;684.0
2021;4;Pontevedra;Vilagarcía de Arousa;;1020.9;1020.8;7.0;129.0;136.0
2021;4;Salamanca;Salamanca;1784.9;1606.2;1607.1;38.0;322.0;360.0
2021;4;Santa Cruz de;Adeje;;2206.6;2206.3;6.0;156.0;162.0
2021;4;Segovia;Segovia;;1403.6;1406.3;7.0;97.0;104.0
2021;4;Sevilla;Alcalá de Guadaíra;;1143.7;1145.8;16.0;256.0;272.0
2021;4;Sevilla;Camas;1397.8;1148.4;1149.9;64.0;91.0;155.0
2021;4;Sevilla;Carmona;;1106.6;1112.5;5.0;99.0;104.0
2021;4;Sevilla;Coria del Río;;1039.8;1041.3;3.0;116.0;119.0
2021;4;Sevilla;Dos Hermanas;1416.0;1382.8;1384.4;120.0;377.0;497.0
2021;4;Sevilla;Lebrija;;870.7;872.6;3.0;102.0;105.0
2021;4;Sevilla;Mairena del Aljarafe;1807.0;1638.6;1643.1;38.0;156.0;194.0
2021;4;Sevilla;Morón de la Frontera;;960.0;962.3;1.0;63.0;64.0
2021;4;Sevilla;Palacios y Villafranca (Los);;976.9;980.4;6.0;73.0;79.0
2021;4;Sevilla;Rinconada (La);;1136.4;1138.2;8.0;106.0;114.0
2021;4;Sevilla;Sevilla;2256.8;1935.1;1940.0;202.0;1986.0;2188.0
2021;4;Sevilla;Utrera;;1031.9;1031.1;8.0;136.0;144.0
2021;4;Sevilla;Écija;;934.5;938.7;3.0;80.0;83.0
2021;4;Soria;Soria;;1072.6;1080.8;7.0;67.0;74.0
2021;4;Tarragona;Cambrils;;1751.6;1754.8;13.0;195.0;208.0
2021;4;Tarragona;Reus;;1206.3;1209.2;17.0;356.0;373.0
2021;4;Tarragona;Salou;;1866.6;1869.0;20.0;169.0;189.0
2021;4;Tarragona;Tarragona;1730.6;1333.3;1339.0;48.0;448.0;496.0
2021;4;Tarragona;Tortosa;;802.5;804.1;17.0;90.0;107.0
2021;4;Tarragona;Vendrell (El);;1440.4;1440.4;7.0;244.0;251.0
2021;4;Tenerife;Arona;;1747.4;1750.4;12.0;254.0;266.0
2021;4;Tenerife;Candelaria;;1917.7;1917.3;8.0;68.0;76.0
2021;4;Tenerife;Granadilla de Abona;;1444.9;1446.0;12.0;173.0;185.0
2021;4;Tenerife;Orotava (La);;1115.7;1117.7;2.0;61.0;63.0
2021;4;Tenerife;Puerto de la Cruz;;1763.5;1764.4;3.0;81.0;84.0
2021;4;Tenerife;Realejos (Los);;1128.3;1132.5;8.0;59.0;67.0
2021;4;Tenerife;San Cristóbal Laguna;1381.0;1254.5;1256.3;60.0;384.0;444.0
2021;4;Tenerife;Santa Cruz deTenerife;1638.8;1538.8;1539.4;60.0;561.0;621.0
2021;4;Teruel;Teruel;;1192.0;1203.6;14.0;82.0;96.0
2021;4;Toledo;Talavera de la Reina;;802.8;803.2;12.0;207.0;219.0
2021;4;Toledo;Toledo;1773.2;1407.2;1413.1;28.0;172.0;200.0
2021;4;Valencia;Alaquàs;;917.1;917.6;4.0;56.0;60.0
2021;4;Valencia;Aldaia;;1001.1;1001.9;1.0;93.0;94.0
2021;4;Valencia;Algemesí;;718.8;719.7;7.0;82.0;89.0
2021;4;Valencia;Alzira;;784.6;787.2;19.0;163.0;182.0
2021;4;Valencia;Burjassot;;1020.1;1020.2;4.0;106.0;110.0
2021;4;Valencia;Catarroja;;954.9;955.0;2.0;78.0;80.0
2021;4;Valencia;Gandia;;1082.6;1085.1;7.0;268.0;275.0
2021;4;Valencia;Manises;;982.9;983.7;2.0;115.0;117.0
2021;4;Valencia;Mislata;;1173.9;1174.8;5.0;127.0;132.0
2021;4;Valencia;Oliva;;1036.0;1042.0;15.0;86.0;101.0
2021;4;Valencia;Ontinyent;;682.9;684.1;7.0;84.0;91.0
2021;4;Valencia;Paterna;;1193.0;1194.6;19.0;234.0;253.0
2021;4;Valencia;Quart de Poblet;1304.1;905.7;910.6;22.0;60.0;82.0
2021;4;Valencia;Sagunto/Sagunt;;860.9;862.0;7.0;247.0;254.0
2021;4;Valencia;Sueca;;975.7;976.2;3.0;102.0;105.0
2021;4;Valencia;Torrent;1293.8;1052.5;1055.0;57.0;244.0;301.0
2021;4;Valencia;Valencia;2177.1;1676.9;1679.2;306.0;2270.0;2576.0
2021;4;Valencia;Xirivella;;967.9;968.0;4.0;87.0;91.0
2021;4;Valencia;Xàtiva;;781.2;782.3;3.0;101.0;104.0
2021;4;Valladodid;Valladolid;1761.3;1443.9;1445.8;68.0;572.0;640.0
2021;4;Zamora;Zamora;;1058.0;1058.9;4.0;120.0;124.0
2021;4;Zaragoza;Zaragoza;1846.7;1567.1;1572.2;201.0;1407.0;1608.0
2021;4;Ávila;Ávila;;1075.1;1075.2;6.0;170.0;176.0
2022;1;;Sestao;;1928.4;1935.9;1.0;61.0;62.0
2022;1;Albacete;Albacete;1568.9;1208.0;1217.6;70.0;455.0;525.0
2022;1;Albacete;Almansa;;728.3;728.7;9.0;37.0;46.0
2022;1;Albacete;Hellín;;685.5;685.9;2.0;37.0;39.0
2022;1;Albacete;Villarrobledo;;604.4;606.5;9.0;44.0;53.0
2022;1;Alicante;Alcoy/Alcoi;;706.1;706.9;14.0;154.0;168.0
2022;1;Alicante;Alicante/Alacant;2037.9;1359.9;1375.5;199.0;993.0;1192.0
2022;1;Alicante;Almazora/Almassora;;816.8;816.9;0.0;89.0;89.0
2022;1;Alicante;Benicarló;;909.7;910.1;0.0;54.0;54.0
2022;1;Alicante;Benidorm;2467.5;2184.6;2188.3;21.0;234.0;255.0
2022;1;Alicante;Calpe/Calp;;1898.1;1902.1;15.0;113.0;128.0
2022;1;Alicante;Campello, el;;1818.7;1827.2;9.0;156.0;165.0
2022;1;Alicante;Crevillent;;703.4;703.8;0.0;49.0;49.0
2022;1;Alicante;Dénia;1849.8;1816.8;1817.4;44.0;228.0;272.0
2022;1;Alicante;Elche/Elx;1438.8;974.1;982.7;56.0;505.0;561.0
2022;1;Alicante;Elda;;596.6;598.5;18.0;182.0;200.0
2022;1;Alicante;Jávea/Xábia;;2258.3;2257.2;16.0;126.0;142.0
2022;1;Alicante;Novelda;;675.4;675.8;3.0;69.0;72.0
2022;1;Alicante;Orihuela;1980.5;1348.4;1381.4;40.0;325.0;365.0
2022;1;Alicante;Petrer;;726.7;727.6;10.0;73.0;83.0
2022;1;Alicante;San Vicente del Raspeig;1299.5;1198.3;1199.8;24.0;133.0;157.0
2022;1;Alicante;Santa Pola;;1564.9;1566.4;17.0;201.0;218.0
2022;1;Alicante;Torrevieja;;1332.4;1336.4;20.0;379.0;399.0
2022;1;Alicante;Villajoyosa/Vila Joiosa (La);;1382.4;1393.6;16.0;116.0;132.0
2022;1;Alicante;Villena;;616.7;617.4;7.0;85.0;92.0
2022;1;Almería;Almería;1575.0;1236.4;1242.5;61.0;691.0;752.0
2022;1;Almería;Ejido (El);;954.2;956.1;16.0;396.0;412.0
2022;1;Almería;Nijar;;941.5;943.1;6.0;120.0;126.0
2022;1;Almería;Roquetas de Mar;1311.0;1181.6;1182.0;44.0;566.0;610.0
2022;1;Araba/Alava;Vitoria;2430.8;2127.1;2136.2;24.0;264.0;288.0
2022;1;ASTURIAS;Avilés;;1147.6;1150.7;4.0;142.0;146.0
2022;1;ASTURIAS;Gijón;1847.4;1539.8;1543.3;106.0;680.0;786.0
2022;1;ASTURIAS;Langreo;;836.6;837.5;0.0;86.0;86.0
2022;1;ASTURIAS;Mieres;;793.7;794.3;0.0;48.0;48.0
2022;1;ASTURIAS;Oviedo;1723.9;1383.8;1387.8;52.0;583.0;635.0
2022;1;ASTURIAS;Siero;1336.1;1095.5;1098.6;22.0;138.0;160.0
2022;1;Badajoz;Almendralejo;;826.5;827.2;5.0;84.0;89.0
2022;1;Badajoz;Badajoz;1444.9;1201.3;1204.9;72.0;370.0;442.0
2022;1;Badajoz;Don Benito;;811.8;815.7;14.0;102.0;116.0
2022;1;Badajoz;Mérida;;850.6;851.1;5.0;180.0;185.0
2022;1;Badajoz;Villanueva de la Serena;;713.7;716.4;7.0;49.0;56.0
2022;1;Barcelona;Badalona;2685.2;2175.1;2193.9;151.0;837.0;988.0
2022;1;Barcelona;Barberà del Vallès;2272.0;1983.2;1988.3;30.0;112.0;142.0
2022;1;Barcelona;Barcelona;4151.0;3591.1;3597.2;461.0;5462.0;5923.0
2022;1;Barcelona;Castelldefels;3724.9;3257.8;3263.1;31.0;282.0;313.0
2022;1;Barcelona;Cerdanyola del Vallès;;2280.3;2284.5;11.0;196.0;207.0
2022;1;Barcelona;Cornellà de Llobregat;2631.6;2335.7;2346.5;45.0;266.0;311.0
2022;1;Barcelona;Esplugues de Llobregat;;2742.4;2745.0;11.0;151.0;162.0
2022;1;Barcelona;Gavà;3040.3;2703.4;2711.9;30.0;189.0;219.0
2022;1;Barcelona;Granollers;2333.6;1911.0;1923.8;39.0;190.0;229.0
2022;1;Barcelona;Hospitalet de Llobregat (L');3062.6;2225.5;2246.0;274.0;883.0;1157.0
2022;1;Barcelona;Igualada;;1311.7;1314.7;8.0;129.0;137.0
2022;1;Barcelona;Manresa;;1124.7;1125.9;11.0;239.0;250.0
2022;1;Barcelona;Martorell;;1835.3;1835.1;11.0;78.0;89.0
2022;1;Barcelona;Mataró;2342.0;1890.0;1898.4;55.0;416.0;471.0
2022;1;Barcelona;Mollet del Vallès;;1952.2;1954.4;10.0;168.0;178.0
2022;1;Barcelona;Montcada i Reixac;;1874.1;1885.2;9.0;120.0;129.0
2022;1;Barcelona;Pineda de Mar;;1656.1;1658.7;11.0;118.0;129.0
2022;1;Barcelona;Prat de Llobregat (El);;2395.2;2404.0;14.0;216.0;230.0
2022;1;Barcelona;Premià de Mar;;2376.4;2380.8;3.0;120.0;123.0
2022;1;Barcelona;Ripollet;;1894.0;1902.8;11.0;123.0;134.0
2022;1;Barcelona;Rubí;;1890.1;1891.8;12.0;342.0;354.0
2022;1;Barcelona;Sabadell;2505.1;1850.6;1867.0;104.0;872.0;976.0
2022;1;Barcelona;Sant Adrià de Besòs;3133.4;1984.8;2027.3;36.0;119.0;155.0
2022;1;Barcelona;Sant Andreu de la Barca;2073.6;2130.5;2130.4;127.0;116.0;243.0
2022;1;Barcelona;Sant Boi de Llobregat;2461.1;2187.3;2194.2;73.0;322.0;395.0
2022;1;Barcelona;Sant Cugat del Vallès;3757.7;3710.1;3713.4;89.0;307.0;396.0
2022;1;Barcelona;Sant Feliu de Llobregat;;2521.2;2543.8;17.0;165.0;182.0
2022;1;Barcelona;Sant Joan Despí;3158.6;2668.1;2684.3;27.0;143.0;170.0
2022;1;Barcelona;Sant Pere de Ribes;;1935.7;1942.3;10.0;160.0;170.0
2022;1;Barcelona;Sant Vicenç dels Horts;1984.7;1977.0;1977.0;42.0;110.0;152.0
2022;1;Barcelona;Santa Coloma Gramanet;;1904.4;1906.0;12.0;524.0;536.0
2022;1;Barcelona;Santa Perpètua de Mogoda;;1890.7;1893.9;3.0;127.0;130.0
2022;1;Barcelona;Sitges;3831.9;3795.1;3797.7;29.0;138.0;167.0
2022;1;Barcelona;Terrassa;2224.8;1791.0;1797.4;148.0;932.0;1080.0
2022;1;Barcelona;Vic;1937.7;1538.3;1544.1;41.0;142.0;183.0
2022;1;Barcelona;Viladecans;2698.8;2312.7;2321.6;28.0;257.0;285.0
2022;1;Barcelona;Vilafranca del Penedès;;1470.2;1472.9;16.0;126.0;142.0
2022;1;Barcelona;Vilanova i la Geltrú;2063.9;1900.0;1905.4;71.0;312.0;383.0
2022;1;Bizkaia;Barakaldo;;2136.0;2141.2;13.0;171.0;184.0
2022;1;Bizkaia;Basauri;;1984.7;1987.5;8.0;56.0;64.0
2022;1;Bizkaia;Bilbao;2575.0;2732.5;2729.2;115.0;638.0;753.0
2022;1;Bizkaia;Durango;;2166.4;2175.5;7.0;43.0;50.0
2022;1;Bizkaia;Galdakao;;2183.8;2182.4;6.0;30.0;36.0
2022;1;Bizkaia;Getxo;3570.6;3150.1;3159.4;21.0;136.0;157.0
2022;1;Bizkaia;Leioa;;2843.9;2840.6;2.0;55.0;57.0
