anyo;trimestre;provincia;tasa_vivienda_libre;tasa_vivienda_libre_hasta_5a;tasa_vivienda_libre_mas_5a;tasa_vivienda_protegida;tasaciones
2019;2;Valencia/València;1182.4;1483.6;1176.7;1083.1;8046
2019;2;Valladolid;1235.8;1336.6;1234.4;1042.2;1168
2019;2;Zamora;832.2;;828;907;345
2019;2;Zaragoza;1322.8;1589.9;1313.4;1043.6;2191
2019;2;Ávila;810.8;961.8;807.3;;415
2019;3;Albacete;924.8;1142.3;919.6;986.2;764
2019;3;Alicante/Alacant;1307;1686.6;1296.6;1077.9;6438
2019;3;Almería;1116.1;1338.4;1113.1;1071.1;2561
2019;3;Andalucía;1309.1;1503.5;1304.5;1093.7;23470
2019;3;Araba/Alava;1914.1;;1902.2;1152;277
2019;3;Aragón;1230;1496.6;1220.7;1034.1;2875
2019;3;Asturias (Principado de );1268.7;1535.1;1264.3;1078.8;2128
2019;3;Badajoz;870.3;950.4;868.1;762.9;1087
2019;3;Balears (Illes);2371.9;2768;2363.9;1070.3;3490
2019;3;Barcelona;2407.8;2678.7;2403.8;1210.6;17239
2019;3;Bizkaia;2351.6;2565.7;2345.3;1150.1;1157
2019;3;Burgos;1139.4;1341.6;1134.3;1004.1;657
2019;3;Canarias;1516.6;1634.7;1514.2;988.7;5056
2019;3;Cantabria;1490.2;1553.9;1489;1049.8;1529
2019;3;Castellón/Castelló;1058.8;1104.5;1058.3;1089.2;1960
2019;3;Castilla y León;1037.5;1206;1032.6;981.6;4817
2019;3;Castilla-La Mancha;884.5;1045.9;879.6;968.9;5457
2019;3;Cataluña;2028.6;2285.1;2025.1;1199.2;24717
2019;3;Ceuta;1786.1;;1768;;113
2019;3;Ceuta y Melilla;1686.9;1909.6;1669.1;;234
2019;3;Ciudad Real;734.1;942.8;728;937.2;1039
2019;3;Comunidad Valenciana;1217.1;1522.8;1208.4;1086.3;15788
2019;3;Coruña (A);1228.6;1450.6;1221;972.5;2025
2019;3;Cuenca;781.5;;778.2;940.2;413
2019;3;Cáceres;860.7;985.6;857.3;754.1;585
2019;3;Cádiz;1359.1;1511.6;1356.3;1142.2;3313
2019;3;Córdoba;1126.4;1378.8;1118.7;1058.2;1826
2019;3;Extremadura;865.9;965.9;863.4;759;1672
2019;3;Galicia;1197.4;1394.5;1191.6;941.8;4825
2019;3;Gipuzkoa;2721.1;3162.5;2712.6;1168;612
2019;3;Girona;1522.3;1806.4;1516.9;1222;2953
2019;3;Granada;1116.3;1304.5;1112.7;1056.8;2818
2019;3;Guadalajara;1116;1187.8;1112.9;;887
2019;3;Huelva;1097.3;1165.5;1096.3;1052;1422
2019;3;Huesca;1172.4;1308.7;1169.6;958.8;629
2019;3;Jaén;800.3;993.2;796.8;1044;1464
2019;3;León;865.7;1032.3;862.8;949.2;827
2019;3;Lleida;1023.5;1222.9;1018.5;1125.6;1202
2019;3;Lugo;870.8;972.6;866.5;889.7;569
2019;3;Madrid (Comunidad de);2611.1;2888.4;2603.7;1368.9;15967
2019;3;Melilla;1613.3;1824.7;1592.7;;121
2019;3;Murcia (Región de);989.3;1177.3;981.3;982.6;4785
2019;3;Málaga;1825.2;2040.8;1821.8;1125.5;5155
2019;3;Navarra (Com. Foral de);;;;1120;
2019;3;Navarra (Comunidad Foral de);1439.9;1698.1;1423.5;;624
2019;3;Ourense;934.6;;929.9;;391
2019;3;Palencia;950.5;1205.7;943.4;;275
2019;3;Palmas (Las);1600.3;1778.6;1598.4;1016;2635
2019;3;País Vasco;2402.8;2688;2394.1;1157.5;2046
2019;3;Pontevedra;1264.4;1426.9;1258.1;953.7;1840
2019;3;Rioja (La);1073.6;1413;1049.9;1022.2;612
2019;3;Salamanca;1178.3;1433;1172.8;1028.2;590
2019;3;Santa Cruz de Tenerife;1433.2;1495.5;1432.3;965;2421
2019;3;Segovia;990.5;1133.5;983.6;;547
2019;3;Sevilla;1305.3;1531.8;1300.8;1087.2;4911
2019;3;Soria;970.6;;956.7;;160
2019;3;Tarragona;1278.8;1464.8;1273.1;1169.6;3323
2019;3;Teruel;773.1;;760.4;;232
2019;3;Toledo;838.2;974.4;835.8;955.4;2354
2019;3;TOTAL NACIONAL;1638.3;1881;1630.7;1123.9;120092
2019;3;Valencia/València;1172.3;1497.4;1166.6;1093;7390
2019;3;Valladolid;1236.2;1370.5;1234.4;1033.2;1019
2019;3;Zamora;825.9;;822.2;;245
2019;3;Zaragoza;1324.7;1623.3;1314.8;1063.5;2014
2019;3;Ávila;810.6;925.7;807.9;;497
2019;4;Albacete;917.7;1113;913;965.5;989
2019;4;Alicante/Alacant;1314.6;1700.5;1304.2;1079.9;7839
2019;4;Almería;1129.5;1352.5;1126.4;1060.3;2807
2019;4;Andalucía;1315.5;1526.3;1310.8;1095.5;28601
2019;4;Araba/Alava;1964.2;2157;1951.3;1155.9;385
2019;4;Aragón;1225.1;1518.7;1215.5;1034.7;3482
2019;4;Asturias (Principado de );1269.8;1567.7;1264.7;1090.7;2934
2019;4;Badajoz;871.7;974.2;869.1;774.7;1686
2019;4;Balears (Illes);2425.2;2788.8;2417.9;1076.6;4175
2019;4;Barcelona;2413.6;2775.7;2407.9;1227.1;20642
2019;4;Bizkaia;2392.1;2604.5;2385.9;1142.3;1578
2019;4;Burgos;1118;1375.6;1111.6;1036.8;852
2019;4;Canarias;1530.9;1658.1;1528.4;997.9;6038
2019;4;Cantabria;1447.4;1596.2;1444.7;1057.8;2144
2019;4;Castellón/Castelló;1066.6;1124.5;1066;1093;2412
2019;4;Castilla y León;1039.2;1208.7;1034.2;980.2;6021
2019;4;Castilla-La Mancha;888;1052.3;883;961.1;7027
2019;4;Cataluña;2037.3;2361.8;2032.5;1210.3;29421
2019;4;Ceuta;1732.4;2141.2;1706.7;;152
2019;4;Ceuta y Melilla;1688.5;1952.2;1667.5;;297
2019;4;Ciudad Real;733.9;923.9;728.4;927.4;1237
2019;4;Comunidad Valenciana;1232;1549.1;1223.1;1089.5;19651
2019;4;Coruña (A);1246.9;1489.9;1238;968;2897
2019;4;Cuenca;779.4;;776.3;965.1;495
2019;4;Cáceres;841.1;989.8;837.1;746.1;1072
2019;4;Cádiz;1346.2;1565.7;1342.1;1143.7;4425
2019;4;Córdoba;1141.3;1330.2;1136.6;1078.8;2001
2019;4;Extremadura;858.5;981.4;855.4;764.7;2758
2019;4;Galicia;1205.4;1421;1198;938.5;7135
2019;4;Gipuzkoa;2697.4;3180.7;2686.8;1159.1;731
2019;4;Girona;1550.6;1846.4;1545.1;1218.8;3184
2019;4;Granada;1114.7;1347.6;1110.2;1033.9;3275
2019;4;Guadalajara;1124.6;1226.5;1120.6;1045.2;1218
2019;4;Huelva;1102.7;1135.7;1102.2;1069.3;1869
2019;4;Huesca;1168.7;1322.9;1165.5;938.7;689
2019;4;Jaén;801.5;1011.8;797.5;1063.1;1640
2019;4;León;874.4;1054.4;871.1;950.8;1188
2019;4;Lleida;1028.5;1247.5;1023;1141;1585
2019;4;Lugo;844.9;1004.1;838.7;875.2;766
2019;4;Madrid (Comunidad de);2671.7;2948.9;2664.2;1384;21245
2019;4;Melilla;1667.7;1855;1649.4;;145
2019;4;Murcia (Región de);974;1147;966.2;985.4;5825
2019;4;Málaga;1834.9;2046.1;1831.5;1137;6079
2019;4;Navarra (Com. Foral de);;;;1140.3;
2019;4;Navarra (Comunidad Foral de);1467.5;1637.6;1454;;882
2019;4;Ourense;954.5;1191.4;949.7;922.3;608
2019;4;Palencia;939.9;1186.6;933;;327
2019;4;Palmas (Las);1635.1;1801;1633.5;1016.3;3088
2019;4;País Vasco;2424.4;2723.2;2415.4;1153.5;2694
2019;4;Pontevedra;1269.7;1436.8;1263.2;951.7;2864
2019;4;Rioja (La);1108.4;1443.8;1083.5;1035.3;754
2019;4;Salamanca;1201.9;1416.9;1197.3;1020.7;780
2019;4;Santa Cruz de Tenerife;1428.6;1520;1427.3;980.1;2950
2019;4;Segovia;986.7;1112;980.6;;485
2019;4;Sevilla;1321.6;1590;1316.2;1085.7;6505
2019;4;Soria;939.6;;925.2;;175
2019;4;Tarragona;1280.4;1508.7;1274.2;1172.6;4010
2019;4;Teruel;791.4;1064.3;778.2;;295
2019;4;Toledo;849.7;1008.7;846.6;944.6;3088
2019;4;TOTAL NACIONAL;1652.8;1911.6;1644.8;1129;151084
2019;4;Valencia/València;1196.5;1537.7;1190.6;1096.3;9400
2019;4;Valladolid;1251.8;1398.9;1249.9;1017.5;1303
2019;4;Zamora;834.7;;832;;330
2019;4;Zaragoza;1314.4;1646.7;1304.2;1066.8;2498
2019;4;Ávila;801.8;;799.4;;581
2020;1;Albacete;893.7;1088.5;889.2;943.2;795
2020;1;Alicante/Alacant;1294.9;1665.4;1284.3;1099.3;6173
2020;1;Almería;1106;1312;1102.5;1080.8;2831
2020;1;Andalucía;1312.3;1497.8;1307.7;1110.6;25174
2020;1;Araba/Alava;1947;;1934;1123;300
2020;1;Aragón;1214.7;1470.9;1205.2;1040.5;3115
2020;1;Asturias (Principado de );1262.8;1554.8;1258.4;1077.9;2382
2020;1;Badajoz;875.6;979.4;873;781.7;1434
2020;1;Balears (Illes);2379.2;2718.2;2372.1;1061.1;4003
2020;1;Barcelona;2409.9;2771.7;2404.1;1233;17588
2020;1;Bizkaia;2346.9;2622.2;2340.3;1150.1;1397
2020;1;Burgos;1107.3;1339.3;1102.7;1056.3;715
2020;1;Canarias;1533.2;1683.1;1529.9;973.9;5094
2020;1;Cantabria;1455;1556.9;1453.4;1050.3;1749
2020;1;Castellón/Castelló;1040;1082.3;1039.5;1098.3;2132
2020;1;Castilla y León;1036.7;1203.9;1032.4;984.2;5260
2020;1;Castilla-La Mancha;873.2;1027.6;868.5;969.9;6016
2020;1;Cataluña;2030.2;2348;2025.4;1217.3;25241
2020;1;Ceuta;1745.6;;1728.2;;148
2020;1;Ceuta y Melilla;1674.2;1901.2;1657;;279
2020;1;Ciudad Real;731.9;920.4;726.7;954.6;1179
2020;1;Comunidad Valenciana;1214.2;1508.7;1205.8;1097;16624
2020;1;Coruña (A);1235.9;1495.4;1226.6;967.1;2338
2020;1;Cuenca;752;;748.6;946.8;418
2020;1;Cáceres;858.1;1002.6;855.6;735.9;829
2020;1;Cádiz;1365.5;1591.2;1359.4;1150.2;3718
2020;1;Córdoba;1132;1335.6;1124.2;1091.6;1724
2020;1;Extremadura;867.8;989.6;865.5;766.4;2263
2020;1;Galicia;1198.2;1411.8;1191.1;928.7;5905
2020;1;Gipuzkoa;2707.5;3228.9;2698.2;;711
2020;1;Girona;1548.1;1804.6;1543.2;1230.9;2844
2020;1;Granada;1108.2;1336.8;1103.9;1056.3;2861
2020;1;Guadalajara;1115.5;1190.3;1112.4;1068.3;956
2020;1;Huelva;1080.2;1115.5;1079.4;1096.9;1641
2020;1;Huesca;1141.4;1279.7;1138.8;944;621
2020;1;Jaén;794.4;985.9;790.6;1077.7;1704
2020;1;León;865.4;1059.4;861.1;943.7;956
2020;1;Lleida;995.6;1251.6;989.2;1162.1;1378
2020;1;Lugo;840;998;834.9;851.2;609
2020;1;Madrid (Comunidad de);2637.2;2936.5;2629.4;1371.6;18814
2020;1;Melilla;1624.2;;1606.3;;131
2020;1;Murcia (Región de);982.6;1122.4;975.1;991.6;4812
2020;1;Málaga;1808.9;1974.2;1805.9;1151.3;5583
2020;1;Navarra (Com. Foral de);;;;1146.9;
2020;1;Navarra (Comunidad Foral de);1434.3;1637;1420;;860
2020;1;Ourense;942.8;1184.6;937.5;944.5;501
2020;1;Palencia;956.1;;950.4;;319
2020;1;Palmas (Las);1614.8;1805;1612;981.3;2795
2020;1;País Vasco;2401.9;2747.3;2392.7;1143.2;2408
2020;1;Pontevedra;1268.9;1406.8;1264.1;929.5;2457
2020;1;Rioja (La);1102.7;1395.1;1080.4;1031.9;669
2020;1;Salamanca;1204.5;1369.3;1201.7;1048.7;755
2020;1;Santa Cruz de Tenerife;1452.2;1564.2;1449.9;963.5;2299
2020;1;Segovia;974.4;1087.9;969.9;;491
2020;1;Sevilla;1348.7;1548.1;1343.8;1102.6;5112
2020;1;Soria;951.4;;937.7;;151
2020;1;Tarragona;1259.2;1468.5;1254.2;1176.6;3431
2020;1;Teruel;785.2;1027.3;773.3;;319
2020;1;Toledo;835;971.4;832.5;963.3;2668
2020;1;TOTAL NACIONAL;1640.4;1891.5;1632.5;1130.8;130668
2020;1;Valencia/València;1184.4;1492.4;1178.7;1094.5;8319
2020;1;Valladolid;1247.4;1424.5;1245.4;1011.9;1144
2020;1;Zamora;828.9;;825.8;897.3;290
2020;1;Zaragoza;1307.2;1596.2;1297.8;1076.8;2175
2020;1;Ávila;817.3;;814.7;;439
2020;2;Albacete;889.5;1121.5;884.2;965.9;736
2020;2;Alicante/Alacant;1261.6;1645.5;1251;1094.5;6029
2020;2;Almería;1104.8;1353.5;1100.4;1098.8;2560
2020;2;Andalucía;1292.4;1532.8;1286.6;1108.2;19550
2020;2;Araba/Alava;1949.1;;1936.9;1130.8;216
2020;2;Aragón;1179;1507.6;1168.2;1060.9;2189
2020;2;Asturias (Principado de );1270.5;1589.6;1266;1095.2;1721
2020;2;Badajoz;858.6;959.1;856.2;766.5;1090
2020;2;Balears (Illes);2332.8;2767.8;2323.6;1073;2746
2020;2;Barcelona;2362.2;2741.7;2356.1;1213.4;15437
2020;2;Bizkaia;2349.7;2657.9;2342.3;1134.5;992
2020;2;Burgos;1109.1;1381;1103.7;1069.6;561
2020;2;Canarias;1484.1;1651.2;1480.6;976;3852
2020;2;Cantabria;1411.9;1511.3;1410.4;1051;1180
2020;2;Castellón/Castelló;1030.5;1062.3;1030;1104.7;1802
2020;2;Castilla y León;1024.6;1205.1;1020;992.8;3476
2020;2;Castilla-La Mancha;855.6;1032;850.4;982.3;5432
2020;2;Cataluña;1986.9;2320.2;1981.7;1210.9;23010
2020;2;Ceuta;1749.9;;1730;;97
2020;2;Ceuta y Melilla;1689.1;1917.9;1671.4;;178
2020;2;Ciudad Real;705.6;888.4;700.7;949;1100
2020;2;Comunidad Valenciana;1183.7;1482.7;1175.5;1099.3;14270
2020;2;Coruña (A);1235.9;1465.5;1228;990.5;1602
2020;2;Cuenca;753.3;;750.5;972.8;342
2020;2;Cáceres;839;985.6;836.3;747.6;537
2020;2;Cádiz;1329.5;1636.7;1321.2;1142.7;2663
2020;2;Córdoba;1121.5;1367.2;1111.6;1097.3;1425
2020;2;Extremadura;850.1;970.5;847.7;759.2;1627
2020;2;Galicia;1185.3;1406.3;1178.1;948.5;3678
2020;2;Gipuzkoa;2668.5;3163.1;2659.7;1166.3;439
2020;2;Girona;1500.7;1789.2;1495.2;1241.2;2832
2020;2;Granada;1101.4;1383.3;1095.7;1082.9;2052
2020;2;Guadalajara;1089.7;1222.5;1085;;729
2020;2;Huelva;1039.4;1096.3;1038.2;1075.6;1282
2020;2;Huesca;1122;1319.5;1118.3;;453
2020;2;Jaén;786.3;1009.8;781.5;1075.9;1188
2020;2;León;857.4;1053.2;853.1;963.1;560
2020;2;Lleida;996;1222.8;990.4;1185.3;1298
2020;2;Lugo;838.3;1031;831.5;875;411
2020;2;Madrid (Comunidad de);2589;2960;2579.4;1395;13745
2020;2;Melilla;1647.6;;1633.1;;81
2020;2;Murcia (Región de);948.3;1115.3;940.9;976.2;5418
2020;2;Málaga;1811.2;2028.7;1806.7;1137.8;3772
2020;2;Navarra (Com. Foral de);;;;1169.7;
2020;2;Navarra (Comunidad Foral de);1396.3;1689.9;1379.3;;679
2020;2;Ourense;917;1180.2;910.8;;279
2020;2;Palencia;942;1176.4;936.6;;240
2020;2;Palmas (Las);1569.2;1774.6;1566;1000.9;1984
2020;2;País Vasco;2391.3;2741.7;2382.1;1142.2;1647
2020;2;Pontevedra;1243.6;1415;1237.6;954;1386
2020;2;Rioja (La);1077;1435.8;1053;1048.3;539
2020;2;Salamanca;1191.4;1320.6;1189.2;1029.9;398
2020;2;Santa Cruz de Tenerife;1400.7;1531.4;1397.9;953.2;1868
2020;2;Segovia;966.6;1121.7;959.1;;372
2020;2;Sevilla;1300.6;1570.1;1293.9;1096.7;4608
2020;2;Soria;923.8;;909.2;;114
2020;2;Tarragona;1221.4;1436.7;1215.4;1187;3443
2020;2;Teruel;755.3;992.7;743.9;;220
2020;2;Toledo;815.2;986.8;812.1;985.8;2525
2020;2;TOTAL NACIONAL;1610.1;1894.4;1601.1;1134.8;104937
2020;2;Valencia/València;1150.5;1459.4;1145.1;1102;6439
2020;2;Valladolid;1215.8;1406;1213.7;1041.5;724
2020;2;Zamora;854.3;;851.1;;173
2020;2;Zaragoza;1266.2;1647.8;1255.4;1099.9;1516
2020;2;Ávila;788.7;946.6;785.1;;334
2020;3;Albacete;902.1;1144.2;896.7;977.8;936
2020;3;Alicante/Alacant;1282.8;1663.3;1272.5;1095.7;7855
2020;3;Almería;1091.4;1348.6;1086.6;1097.2;3355
2020;3;Andalucía;1290.4;1516;1284.9;1115.8;29390
2020;3;Araba/Alava;1921.9;2160;1908.6;1137.7;357
2020;3;Aragón;1194.3;1488;1184.2;1083.8;3329
2020;3;Asturias (Principado de );1275.6;1573.4;1271.3;1084.2;2538
2020;3;Badajoz;848.2;989.8;845.4;781.2;1448
2020;3;Balears (Illes);2381.5;2700.6;2374.8;1066.4;3469
2020;3;Barcelona;2364.9;2732.5;2359.1;1208.3;19044
2020;3;Bizkaia;2275.7;2582.9;2268.3;1120.9;1350
2020;3;Burgos;1101.6;1342.4;1096.7;1081.6;962
2020;3;Canarias;1494.5;1648.2;1491.2;971.9;5662
2020;3;Cantabria;1449.9;1561.1;1448.2;1072.9;1735
2020;3;Castellón/Castelló;1052.2;1110.5;1051.2;1092.8;2386
2020;3;Castilla y León;1024.8;1191.6;1020.2;997.5;6211
2020;3;Castilla-La Mancha;875.3;1027.3;870.6;984.1;7042
2020;3;Cataluña;1998.9;2327.7;1994;1209.4;28407
2020;3;Ceuta;1806;;1787.4;;167
2020;3;Ceuta y Melilla;1735.6;1963.4;1717.7;;395
2020;3;Ciudad Real;718.9;917.5;713.8;936.3;1145
2020;3;Comunidad Valenciana;1208.3;1502.8;1200.3;1094.8;19829
2020;3;Coruña (A);1248.5;1494.8;1240.6;984.6;2637
2020;3;Cuenca;774.5;909.8;771.5;996.1;442
2020;3;Cáceres;840.1;1022.3;836.5;753;751
2020;3;Cádiz;1360.2;1615.6;1353.3;1155.3;4076
2020;3;Córdoba;1118.8;1396.9;1107.2;1114.8;2222
2020;3;Extremadura;844.4;1003.6;841.6;771;2199
2020;3;Galicia;1201.6;1431.2;1193.9;946.3;6337
2020;3;Gipuzkoa;2655.3;3230.7;2644.8;1168.3;685
2020;3;Girona;1536.1;1830.5;1530.5;1227.1;3301
2020;3;Granada;1107.9;1335.6;1103.5;1106.1;2975
2020;3;Guadalajara;1116.4;1180.3;1113.9;1021.2;1407
2020;3;Huelva;1065.4;1138.2;1063.8;1091;2139
2020;3;Huesca;1140.3;1299.1;1137.3;988.6;756
2020;3;Jaén;773.9;977.5;769.5;1082;2069
2020;3;León;867.8;1037.4;864.1;947.5;993
2020;3;Lleida;987.3;1210.6;981.8;1198.1;1667
2020;3;Lugo;854.2;1023.8;848.1;854.1;699
2020;3;Madrid (Comunidad de);2610.3;3000.2;2600.2;1388.2;20089
2020;3;Melilla;1684.5;1867.6;1668.4;;228
2020;3;Murcia (Región de);957.7;1158.1;950.1;983.9;5795
2020;3;Málaga;1788.6;2008.3;1783.8;1132.6;5949
2020;3;Navarra (Com. Foral de);;;;1167.6;
2020;3;Navarra (Comunidad Foral de);1396.2;1691.4;1379.3;;1088
2020;3;Ourense;914.9;1195.3;908;891.2;515
2020;3;Palencia;943.3;1215.6;937.5;948.3;576
2020;3;Palmas (Las);1573.2;1720.1;1571.2;981.8;2902
2020;3;País Vasco;2343.5;2727.7;2334;1139.8;2392
2020;3;Pontevedra;1271.1;1453.5;1264.8;970.7;2486
2020;3;Rioja (La);1089.9;1441;1066.1;1042.6;814
2020;3;Salamanca;1184;1345.3;1181.3;;741
2020;3;Santa Cruz de Tenerife;1417.2;1575.7;1413.7;958.2;2760
2020;3;Segovia;985.8;1152.5;978.1;1000.8;514
2020;3;Sevilla;1290;1536.8;1283.9;1101.8;6605
2020;3;Soria;936.3;;923;857.9;186
2020;3;Tarragona;1259.8;1489.4;1253.6;1198.6;4395
2020;3;Teruel;735.8;960.1;725;1016.2;277
2020;3;Toledo;838.1;952.7;836;993.3;3112
2020;3;TOTAL NACIONAL;1619.6;1899.4;1610.7;1135.4;146721
2020;3;Valencia/València;1179.7;1473.5;1174.4;1093.1;9588
2020;3;Valladolid;1209.7;1356.9;1208;1063.5;1331
2020;3;Zamora;823.5;;819.9;890.4;354
2020;3;Zaragoza;1288.6;1632.1;1278.6;1125.1;2296
2020;3;Ávila;807.7;929.3;804.9;999.7;554
2020;4;Albacete;913;1116;908.3;979;1086
2020;4;Alicante/Alacant;1291.9;1630.8;1282.9;1101.7;7621
2020;4;Almería;1113.4;1304.7;1110.6;1087.7;3059
2020;4;Andalucía;1310;1526;1304.9;1123.4;32036
2020;4;Araba/Alava;1966.4;;1953;1122.4;417
2020;4;Aragón;1202.6;1460.9;1193.2;1066.3;4059
2020;4;Asturias (Principado de );1247.3;1577.7;1242.6;1073.2;2896
2020;4;Badajoz;863.2;957.9;861.2;781.3;1787
2020;4;Balears (Illes);2398.1;2648.4;2392.8;1068.6;4511
2020;4;Barcelona;2352.7;2718.1;2346.9;1206.6;24629
2020;4;Bizkaia;2328.2;2520;2323.6;1108;1972
2020;4;Burgos;1122.9;1293.5;1119.4;1095;884
2020;4;Canarias;1510.4;1654.3;1507.4;963.9;6621
2020;4;Cantabria;1432.8;1569.7;1430.7;1054.5;2237
2020;4;Castellón/Castelló;1050.9;1123.9;1049.9;1104.1;2513
2020;4;Castilla y León;1023.1;1187.3;1018.6;1004;6212
2020;4;Castilla-La Mancha;886;1020.3;881.7;983.1;8106
2020;4;Cataluña;1991.6;2313;1986.7;1206.7;35099
2020;4;Ceuta;1781.7;;1763.5;;200
2020;4;Ceuta y Melilla;1710.7;1937.5;1692.8;;431
2020;4;Ciudad Real;730.9;913.4;726.3;960.5;1335
2020;4;Comunidad Valenciana;1217.8;1509.6;1210.1;1101.2;20020
2020;4;Coruña (A);1256.9;1502.1;1248.9;985.4;3010
2020;4;Cuenca;773.8;;770.3;973.5;528
2020;4;Cáceres;839.2;992.2;835.5;773.2;939
2020;4;Cádiz;1373.1;1603.2;1366.9;1143.7;4593
2020;4;Córdoba;1130.1;1355.8;1121;1097.9;2472
2020;4;Extremadura;852.3;972.6;850.3;777.8;2726
2020;4;Galicia;1206.2;1423.3;1198.7;944.2;6988
2020;4;Gipuzkoa;2698.9;3183.2;2689.6;1191.8;957
2020;4;Girona;1534.9;1818.2;1529.5;1221.8;3898
2020;4;Granada;1117.8;1338.4;1113.5;1126.1;3449
2020;4;Guadalajara;1132;1196.1;1129.7;1028.4;1419
2020;4;Huelva;1076.6;1165.6;1074.6;1105.9;2189
2020;4;Huesca;1152.9;1327.3;1149.7;976;773
2020;4;Jaén;789.1;1001;784.4;1098.6;2097
2020;4;León;849.5;1022.9;846;948.5;1041
2020;4;Lleida;973.9;1183.1;968.9;1199.2;1940
2020;4;Lugo;869.9;1009.4;864.8;872.3;720
2020;4;Madrid (Comunidad de);2573.6;2928.4;2564.4;1373.5;24919
2020;4;Melilla;1657.4;1841;1641.5;;231
2020;4;Murcia (Región de);977.6;1147.9;970.7;986.7;5847
2020;4;Málaga;1810.5;2063.7;1804.7;1141.1;6781
2020;4;Navarra (Com. Foral de);;;;1181.9;
2020;4;Navarra (Comunidad Foral de);1408;1649.9;1393.2;;1214
2020;4;Ourense;920.5;1196.4;913.6;870.5;570
2020;4;Palencia;931.1;;924.9;;390
2020;4;Palmas (Las);1581.9;1763.3;1579.2;974.3;3401
2020;4;País Vasco;2391.7;2687;2384.5;1134;3346
2020;4;Pontevedra;1265.4;1429.1;1259.8;958.3;2688
2020;4;Rioja (La);1111.4;1468.6;1087.2;1061.6;875
2020;4;Salamanca;1162.1;1357.6;1158.8;1028.2;840
2020;4;Santa Cruz de Tenerife;1440;1548;1437.5;950.5;3220
2020;4;Segovia;967.9;1177.8;959.7;;574
2020;4;Sevilla;1324.9;1548.7;1319.5;1127.7;7396
2020;4;Soria;904.9;;891.1;;158
2020;4;Tarragona;1270.1;1476.7;1264.5;1193;4632
2020;4;Teruel;753.9;963.6;743.7;;391
2020;4;Toledo;849.8;935;848.2;977.6;3738
2020;4;TOTAL NACIONAL;1622.3;1884.1;1614.4;1134.9;168143
2020;4;Valencia/València;1193;1515.2;1187.6;1099.3;9886
2020;4;Valladolid;1228.9;1363.4;1227.3;1076.8;1362
2020;4;Zamora;845.4;;841.9;868.2;369
2020;4;Zaragoza;1294.2;1583.3;1285.4;1106.9;2895
2020;4;Ávila;817.3;;814.1;;594
2021;1;Albacete;896.4;1077.8;891.9;982.2;974
2021;1;Alicante/Alacant;1299;1626.4;1289.9;1106.5;7442
2021;1;Almería;1086.7;1314.9;1082.1;1105.3;3262
2021;1;Andalucía;1303.1;1542.8;1296.7;1118.8;30804
2021;1;Araba/Alava;2017.1;;2004.4;1144.5;372
2021;1;Aragón;1180.6;1495.2;1169;1062.9;4005
2021;1;Asturias (Principado de );1283.6;1548.4;1279.2;1074.8;2685
2021;1;Badajoz;840.8;965.9;838;772.1;1731
2021;1;Balears (Illes);2363.4;2660.1;2355.2;1068.6;4040
2021;1;Barcelona;2389.3;2739.3;2383.4;1206.5;22825
2021;1;Bizkaia;2366.6;2541.2;2361.7;1127.8;1748
2021;1;Burgos;1118.6;1299.2;1114.6;1094.9;944
2021;1;Canarias;1498.6;1646.7;1494.7;987.7;6445
2021;1;Cantabria;1441.2;1555.8;1439.1;1062.6;1918
2021;1;Castellón/Castelló;1036.2;1111.4;1035;1089.7;2544
2021;1;Castilla y León;1015.4;1173.2;1011.4;1003.8;6191
2021;1;Castilla-La Mancha;870.4;1009;865.6;975.9;7322
2021;1;Cataluña;2016.2;2328.3;2010.7;1208.8;32565
2021;1;Ceuta;1786;;1772.8;;179
2021;1;Ceuta y Melilla;1706.2;1927.7;1689.3;;374
2021;1;Ciudad Real;723.4;883.2;718.9;935.8;1331
2021;1;Comunidad Valenciana;1220.6;1501.8;1212.7;1102;19809
2021;1;Coruña (A);1261.1;1459.1;1253.6;993.3;3515
2021;1;Cuenca;762.4;;757.3;986.2;483
2021;1;Cáceres;824.4;969.6;820.8;764.5;891
2021;1;Cádiz;1366.9;1599;1360.3;1142.3;4316
2021;1;Córdoba;1099.9;1308.8;1091.2;1121.2;2217
2021;1;Extremadura;833.5;967.9;830.8;768.8;2622
2021;1;Galicia;1210.2;1418.7;1202.8;958.1;8255
2021;1;Gipuzkoa;2735.2;3108.9;2726.7;1176.6;776
2021;1;Girona;1527.8;1805.2;1522.3;1204.5;3626
2021;1;Granada;1128.2;1367.4;1122.8;1101.4;3228
2021;1;Guadalajara;1108.7;1173.4;1106.1;1040.3;1206
2021;1;Huelva;1084.5;1168.7;1082.4;1091.8;2175
2021;1;Huesca;1125.1;1307.3;1120.7;973.2;714
2021;1;Jaén;765.5;1019.2;758.7;1081.9;1840
2021;1;León;854.6;1007.7;851.1;939.3;1137
2021;1;Lleida;999;1182.4;993.9;1205.8;1683
2021;1;Lugo;854;1016;847.7;870;840
2021;1;Madrid (Comunidad de);2598.6;2887.1;2590.8;1386.8;23205
2021;1;Melilla;1647.5;1870.9;1629.2;;195
2021;1;Murcia (Región de);981.1;1187.3;973.4;986.1;5759
2021;1;Málaga;1804.3;2078.1;1796.5;1180;6618
2021;1;Navarra (Com. Foral de);;;;1186.2;
2021;1;Navarra (Comunidad Foral de);1418.5;1594.7;1405.4;;1041
